mois,nombre_demandes_deposees,nombre_heures_demandees,nombre_salaries_concernes,libelle,reg,color,nombre_demandes_deposees_fr,nombre_heures_demandees_fr,nombre_salaries_concernes_fr
2020-12,100.0,21330.0,255.0,Autres activités de services,01,#F4511E,100 demandes,21 330 heures,255 salariés
2021-01,35.0,5020.0,70.0,Autres activités de services,01,#F4511E,35 demandes,5 020 heures,70 salariés
2020-03,390.0,96040.0,1815.0,Fabrication d'autres produits indus.,01,#5C6BC0,390 demandes,96 040 heures,1 815 salariés
2020-04,460.0,269005.0,2395.0,Fabrication d'autres produits indus.,01,#5C6BC0,460 demandes,269 005 heures,2 395 salariés
2020-05,395.0,100745.0,1860.0,Fabrication d'autres produits indus.,01,#5C6BC0,395 demandes,100 745 heures,1 860 salariés
2020-06,135.0,38045.0,530.0,Fabrication d'autres produits indus.,01,#5C6BC0,135 demandes,38 045 heures,530 salariés
2020-07,65.0,18630.0,270.0,Fabrication d'autres produits indus.,01,#5C6BC0,65 demandes,18 630 heures,270 salariés
2020-08,40.0,9330.0,140.0,Fabrication d'autres produits indus.,01,#5C6BC0,40 demandes,9 330 heures,140 salariés
2020-09,35.0,8205.0,105.0,Fabrication d'autres produits indus.,01,#5C6BC0,35 demandes,8 205 heures,105 salariés
2020-10,25.0,5380.0,80.0,Fabrication d'autres produits indus.,01,#5C6BC0,25 demandes,5 380 heures,80 salariés
2020-11,20.0,5105.0,75.0,Fabrication d'autres produits indus.,01,#5C6BC0,20 demandes,5 105 heures,75 salariés
2020-12,15.0,3920.0,55.0,Fabrication d'autres produits indus.,01,#5C6BC0,15 demandes,3 920 heures,55 salariés
2021-01,5.0,1945.0,25.0,Fabrication d'autres produits indus.,01,#5C6BC0,5 demandes,1 945 heures,25 salariés
2020-03,1795.0,392395.0,8205.0,Autres sections NACE 17,01,#AAAAAA,1 795 demandes,392 395 heures,8 205 salariés
2020-04,2255.0,1194065.0,11380.0,Autres sections NACE 17,01,#AAAAAA,2 255 demandes,1 194 065 heures,11 380 salariés
2020-05,2055.0,689355.0,9820.0,Autres sections NACE 17,01,#AAAAAA,2 055 demandes,689 355 heures,9 820 salariés
2020-06,905.0,353890.0,4625.0,Autres sections NACE 17,01,#AAAAAA,905 demandes,353 890 heures,4 625 salariés
2020-07,495.0,169445.0,2365.0,Autres sections NACE 17,01,#AAAAAA,495 demandes,169 445 heures,2 365 salariés
2020-08,330.0,105905.0,1535.0,Autres sections NACE 17,01,#AAAAAA,330 demandes,105 905 heures,1 535 salariés
2020-09,305.0,95805.0,1455.0,Autres sections NACE 17,01,#AAAAAA,305 demandes,95 805 heures,1 455 salariés
2020-10,235.0,87900.0,1295.0,Autres sections NACE 17,01,#AAAAAA,235 demandes,87 900 heures,1 295 salariés
2020-11,215.0,92695.0,1365.0,Autres sections NACE 17,01,#AAAAAA,215 demandes,92 695 heures,1 365 salariés
2020-12,190.0,62525.0,985.0,Autres sections NACE 17,01,#AAAAAA,190 demandes,62 525 heures,985 salariés
2021-01,40.0,13640.0,190.0,Autres sections NACE 17,01,#AAAAAA,40 demandes,13 640 heures,190 salariés
2020-03,275.0,78995.0,1395.0,Hébergement et restauration,03,#388E3C,275 demandes,78 995 heures,1 395 salariés
2020-04,315.0,198010.0,1680.0,Hébergement et restauration,03,#388E3C,315 demandes,198 010 heures,1 680 salariés
2020-05,280.0,141105.0,1480.0,Hébergement et restauration,03,#388E3C,280 demandes,141 105 heures,1 480 salariés
2020-06,245.0,118815.0,1335.0,Hébergement et restauration,03,#388E3C,245 demandes,118 815 heures,1 335 salariés
2020-07,245.0,139195.0,1290.0,Hébergement et restauration,03,#388E3C,245 demandes,139 195 heures,1 290 salariés
2020-08,200.0,84695.0,990.0,Hébergement et restauration,03,#388E3C,200 demandes,84 695 heures,990 salariés
2020-09,130.0,57935.0,580.0,Hébergement et restauration,03,#388E3C,130 demandes,57 935 heures,580 salariés
2020-10,80.0,33740.0,350.0,Hébergement et restauration,03,#388E3C,80 demandes,33 740 heures,350 salariés
2020-11,60.0,25025.0,275.0,Hébergement et restauration,03,#388E3C,60 demandes,25 025 heures,275 salariés
2020-12,55.0,23755.0,265.0,Hébergement et restauration,03,#388E3C,55 demandes,23 755 heures,265 salariés
2021-01,35.0,17035.0,185.0,Hébergement et restauration,03,#388E3C,35 demandes,17 035 heures,185 salariés
2020-03,600.0,117970.0,2180.0,Commerce,03,#006064,600 demandes,117 970 heures,2 180 salariés
2020-04,655.0,281250.0,2575.0,Commerce,03,#006064,655 demandes,281 250 heures,2 575 salariés
2020-05,535.0,97080.0,1995.0,Commerce,03,#006064,535 demandes,97 080 heures,1 995 salariés
2020-06,275.0,45060.0,815.0,Commerce,03,#006064,275 demandes,45 060 heures,815 salariés
2020-07,245.0,48095.0,770.0,Commerce,03,#006064,245 demandes,48 095 heures,770 salariés
2020-08,135.0,19265.0,325.0,Commerce,03,#006064,135 demandes,19 265 heures,325 salariés
2020-09,70.0,10240.0,150.0,Commerce,03,#006064,70 demandes,10 240 heures,150 salariés
2020-10,45.0,6135.0,80.0,Commerce,03,#006064,45 demandes,6 135 heures,80 salariés
2020-11,35.0,4355.0,60.0,Commerce,03,#006064,35 demandes,4 355 heures,60 salariés
2020-12,35.0,4390.0,55.0,Commerce,03,#006064,35 demandes,4 390 heures,55 salariés
2021-01,20.0,2265.0,30.0,Commerce,03,#006064,20 demandes,2 265 heures,30 salariés
2020-03,290.0,75380.0,1700.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,290 demandes,75 380 heures,1 700 salariés
2020-04,365.0,191325.0,2115.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,365 demandes,191 325 heures,2 115 salariés
2020-05,310.0,96550.0,1530.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,310 demandes,96 550 heures,1 530 salariés
2020-06,175.0,47245.0,710.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,175 demandes,47 245 heures,710 salariés
2020-07,160.0,43820.0,655.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,160 demandes,43 820 heures,655 salariés
2020-08,110.0,25210.0,400.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,110 demandes,25 210 heures,400 salariés
2020-09,70.0,14635.0,240.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,70 demandes,14 635 heures,240 salariés
2020-10,40.0,9805.0,155.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,40 demandes,9 805 heures,155 salariés
2020-11,30.0,7200.0,110.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,30 demandes,7 200 heures,110 salariés
2020-12,25.0,6890.0,90.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,25 demandes,6 890 heures,90 salariés
2021-01,15.0,3000.0,40.0,Act. scientif. et tech. ; services admin. et de soutien,03,#FF8F00,15 demandes,3 000 heures,40 salariés
2020-03,200.0,42080.0,740.0,Autres activités de services,03,#F4511E,200 demandes,42 080 heures,740 salariés
2020-04,245.0,105345.0,895.0,Autres activités de services,03,#F4511E,245 demandes,105 345 heures,895 salariés
2020-05,220.0,55735.0,805.0,Autres activités de services,03,#F4511E,220 demandes,55 735 heures,805 salariés
2020-06,150.0,42805.0,520.0,Autres activités de services,03,#F4511E,150 demandes,42 805 heures,520 salariés
2020-07,125.0,41215.0,435.0,Autres activités de services,03,#F4511E,125 demandes,41 215 heures,435 salariés
2020-08,90.0,23295.0,280.0,Autres activités de services,03,#F4511E,90 demandes,23 295 heures,280 salariés
2020-09,65.0,14510.0,200.0,Autres activités de services,03,#F4511E,65 demandes,14 510 heures,200 salariés
2020-10,40.0,9320.0,130.0,Autres activités de services,03,#F4511E,40 demandes,9 320 heures,130 salariés
2020-11,25.0,5005.0,80.0,Autres activités de services,03,#F4511E,25 demandes,5 005 heures,80 salariés
2020-12,20.0,4265.0,55.0,Autres activités de services,03,#F4511E,20 demandes,4 265 heures,55 salariés
2021-01,15.0,2170.0,30.0,Autres activités de services,03,#F4511E,15 demandes,2 170 heures,30 salariés
2020-03,155.0,33850.0,705.0,Fabrication d'autres produits indus.,03,#5C6BC0,155 demandes,33 850 heures,705 salariés
2020-04,180.0,97660.0,940.0,Fabrication d'autres produits indus.,03,#5C6BC0,180 demandes,97 660 heures,940 salariés
2020-05,145.0,37675.0,615.0,Fabrication d'autres produits indus.,03,#5C6BC0,145 demandes,37 675 heures,615 salariés
2020-06,80.0,21455.0,340.0,Fabrication d'autres produits indus.,03,#5C6BC0,80 demandes,21 455 heures,340 salariés
2020-07,75.0,21875.0,280.0,Fabrication d'autres produits indus.,03,#5C6BC0,75 demandes,21 875 heures,280 salariés
2020-08,50.0,13070.0,190.0,Fabrication d'autres produits indus.,03,#5C6BC0,50 demandes,13 070 heures,190 salariés
2020-09,40.0,10705.0,160.0,Fabrication d'autres produits indus.,03,#5C6BC0,40 demandes,10 705 heures,160 salariés
2020-10,25.0,5050.0,90.0,Fabrication d'autres produits indus.,03,#5C6BC0,25 demandes,5 050 heures,90 salariés
2020-11,15.0,2590.0,35.0,Fabrication d'autres produits indus.,03,#5C6BC0,15 demandes,2 590 heures,35 salariés
2020-12,10.0,2360.0,25.0,Fabrication d'autres produits indus.,03,#5C6BC0,10 demandes,2 360 heures,25 salariés
2021-01,5.0,1200.0,15.0,Fabrication d'autres produits indus.,03,#5C6BC0,5 demandes,1 200 heures,15 salariés
2020-03,535.0,165110.0,3115.0,Autres sections NACE 17,03,#AAAAAA,535 demandes,165 110 heures,3 115 salariés
2020-04,655.0,411265.0,3810.0,Autres sections NACE 17,03,#AAAAAA,655 demandes,411 265 heures,3 810 salariés
2020-05,605.0,242285.0,3345.0,Autres sections NACE 17,03,#AAAAAA,605 demandes,242 285 heures,3 345 salariés
2020-06,380.0,167140.0,2130.0,Autres sections NACE 17,03,#AAAAAA,380 demandes,167 140 heures,2 130 salariés
2020-07,325.0,144905.0,1800.0,Autres sections NACE 17,03,#AAAAAA,325 demandes,144 905 heures,1 800 salariés
2020-08,250.0,85965.0,1230.0,Autres sections NACE 17,03,#AAAAAA,250 demandes,85 965 heures,1 230 salariés
2020-09,150.0,46760.0,700.0,Autres sections NACE 17,03,#AAAAAA,150 demandes,46 760 heures,700 salariés
2020-10,75.0,25415.0,400.0,Autres sections NACE 17,03,#AAAAAA,75 demandes,25 415 heures,400 salariés
2020-11,50.0,16560.0,235.0,Autres sections NACE 17,03,#AAAAAA,50 demandes,16 560 heures,235 salariés
2020-12,45.0,12090.0,195.0,Autres sections NACE 17,03,#AAAAAA,45 demandes,12 090 heures,195 salariés
2021-01,20.0,5245.0,90.0,Autres sections NACE 17,03,#AAAAAA,20 demandes,5 245 heures,90 salariés
2020-03,9135.0,2898120.0,54380.0,Hébergement et restauration,32,#388E3C,9 135 demandes,2 898 120 heures,54 380 salariés
2020-04,9630.0,6771895.0,58335.0,Hébergement et restauration,32,#388E3C,9 630 demandes,6 771 895 heures,58 335 salariés
2020-05,9060.0,4801490.0,53875.0,Hébergement et restauration,32,#388E3C,9 060 demandes,4 801 490 heures,53 875 salariés
2020-06,5595.0,1870460.0,32085.0,Hébergement et restauration,32,#388E3C,5 595 demandes,1 870 460 heures,32 085 salariés
2020-07,4065.0,1112285.0,19330.0,Hébergement et restauration,32,#388E3C,4 065 demandes,1 112 285 heures,19 330 salariés
2020-08,2940.0,641765.0,12595.0,Hébergement et restauration,32,#388E3C,2 940 demandes,641 765 heures,12 595 salariés
2020-09,3315.0,718815.0,14745.0,Hébergement et restauration,32,#388E3C,3 315 demandes,718 815 heures,14 745 salariés
2020-10,6280.0,1180070.0,31420.0,Hébergement et restauration,32,#388E3C,6 280 demandes,1 180 070 heures,31 420 salariés
2020-11,8195.0,4203835.0,46395.0,Hébergement et restauration,32,#388E3C,8 195 demandes,4 203 835 heures,46 395 salariés
2020-12,8255.0,4255890.0,42635.0,Hébergement et restauration,32,#388E3C,8 255 demandes,4 255 890 heures,42 635 salariés
2021-01,5815.0,2771630.0,30845.0,Hébergement et restauration,32,#388E3C,5 815 demandes,2 771 630 heures,30 845 salariés
2020-03,16945.0,5057415.0,101745.0,Commerce,32,#006064,16 945 demandes,5 057 415 heures,101 745 salariés
2020-04,18870.0,13067830.0,120910.0,Commerce,32,#006064,18 870 demandes,13 067 830 heures,120 910 salariés
2020-05,17715.0,5044740.0,97830.0,Commerce,32,#006064,17 715 demandes,5 044 740 heures,97 830 salariés
2020-06,6550.0,1305955.0,24245.0,Commerce,32,#006064,6 550 demandes,1 305 955 heures,24 245 salariés
2020-07,3240.0,540390.0,10115.0,Commerce,32,#006064,3 240 demandes,540 390 heures,10 115 salariés
2020-08,1760.0,264125.0,5295.0,Commerce,32,#006064,1 760 demandes,264 125 heures,5 295 salariés
2020-09,1635.0,284720.0,5150.0,Commerce,32,#006064,1 635 demandes,284 720 heures,5 150 salariés
2020-10,4520.0,414760.0,20950.0,Commerce,32,#006064,4 520 demandes,414 760 heures,20 950 salariés
2020-11,9035.0,3723615.0,47780.0,Commerce,32,#006064,9 035 demandes,3 723 615 heures,47 780 salariés
2020-12,3730.0,791680.0,12845.0,Commerce,32,#006064,3 730 demandes,791 680 heures,12 845 salariés
2021-01,2090.0,355010.0,6670.0,Commerce,32,#006064,2 090 demandes,355 010 heures,6 670 salariés
2020-03,8745.0,3387295.0,87160.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,8 745 demandes,3 387 295 heures,87 160 salariés
2020-04,10390.0,8423755.0,100525.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,10 390 demandes,8 423 755 heures,100 525 salariés
2020-05,9240.0,4250725.0,78325.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,9 240 demandes,4 250 725 heures,78 325 salariés
2020-06,4645.0,1846915.0,31425.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,4 645 demandes,1 846 915 heures,31 425 salariés
2020-07,3040.0,1023250.0,17430.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,3 040 demandes,1 023 250 heures,17 430 salariés
2020-08,2065.0,559700.0,10390.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,2 065 demandes,559 700 heures,10 390 salariés
2020-09,1900.0,566700.0,9700.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,1 900 demandes,566 700 heures,9 700 salariés
2020-10,1835.0,536610.0,11410.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,1 835 demandes,536 610 heures,11 410 salariés
2020-11,2960.0,1075190.0,17745.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,2 960 demandes,1 075 190 heures,17 745 salariés
2020-12,2355.0,742865.0,11180.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,2 355 demandes,742 865 heures,11 180 salariés
2021-01,1185.0,340425.0,4900.0,Act. scientif. et tech. ; services admin. et de soutien,32,#FF8F00,1 185 demandes,340 425 heures,4 900 salariés
2020-03,7245.0,1492825.0,31980.0,Autres activités de services,32,#F4511E,7 245 demandes,1 492 825 heures,31 980 salariés
2020-04,8380.0,3679300.0,37580.0,Autres activités de services,32,#F4511E,8 380 demandes,3 679 300 heures,37 580 salariés
2020-05,7920.0,1930190.0,34485.0,Autres activités de services,32,#F4511E,7 920 demandes,1 930 190 heures,34 485 salariés
2020-06,3530.0,798630.0,15625.0,Autres activités de services,32,#F4511E,3 530 demandes,798 630 heures,15 625 salariés
2020-07,1905.0,330935.0,6680.0,Autres activités de services,32,#F4511E,1 905 demandes,330 935 heures,6 680 salariés
2020-08,1120.0,171150.0,3530.0,Autres activités de services,32,#F4511E,1 120 demandes,171 150 heures,3 530 salariés
2020-09,1235.0,186160.0,4210.0,Autres activités de services,32,#F4511E,1 235 demandes,186 160 heures,4 210 salariés
2020-10,4170.0,382775.0,13930.0,Autres activités de services,32,#F4511E,4 170 demandes,382 775 heures,13 930 salariés
2020-11,6710.0,2012570.0,24360.0,Autres activités de services,32,#F4511E,6 710 demandes,2 012 570 heures,24 360 salariés
2020-12,3385.0,945505.0,14305.0,Autres activités de services,32,#F4511E,3 385 demandes,945 505 heures,14 305 salariés
2021-01,2335.0,528390.0,8735.0,Autres activités de services,32,#F4511E,2 335 demandes,528 390 heures,8 735 salariés
2020-03,3380.0,2522520.0,57605.0,Fabrication d'autres produits indus.,32,#5C6BC0,3 380 demandes,2 522 520 heures,57 605 salariés
2020-04,3885.0,6600730.0,72875.0,Fabrication d'autres produits indus.,32,#5C6BC0,3 885 demandes,6 600 730 heures,72 875 salariés
2020-05,3585.0,3168730.0,56490.0,Fabrication d'autres produits indus.,32,#5C6BC0,3 585 demandes,3 168 730 heures,56 490 salariés
2020-06,2040.0,1560255.0,32810.0,Fabrication d'autres produits indus.,32,#5C6BC0,2 040 demandes,1 560 255 heures,32 810 salariés
2020-07,1360.0,844130.0,19945.0,Fabrication d'autres produits indus.,32,#5C6BC0,1 360 demandes,844 130 heures,19 945 salariés
2020-08,800.0,334255.0,9805.0,Fabrication d'autres produits indus.,32,#5C6BC0,800 demandes,334 255 heures,9 805 salariés
2020-09,925.0,524105.0,14040.0,Fabrication d'autres produits indus.,32,#5C6BC0,925 demandes,524 105 heures,14 040 salariés
2020-10,790.0,401565.0,11015.0,Fabrication d'autres produits indus.,32,#5C6BC0,790 demandes,401 565 heures,11 015 salariés
2020-11,1100.0,463630.0,11355.0,Fabrication d'autres produits indus.,32,#5C6BC0,1 100 demandes,463 630 heures,11 355 salariés
2020-12,895.0,351035.0,8920.0,Fabrication d'autres produits indus.,32,#5C6BC0,895 demandes,351 035 heures,8 920 salariés
2021-01,475.0,218255.0,5590.0,Fabrication d'autres produits indus.,32,#5C6BC0,475 demandes,218 255 heures,5 590 salariés
2020-03,14115.0,5316645.0,126115.0,Autres sections NACE 17,32,#AAAAAA,14 115 demandes,5 316 645 heures,126 115 salariés
2020-04,17345.0,14611175.0,170745.0,Autres sections NACE 17,32,#AAAAAA,17 345 demandes,14 611 175 heures,170 745 salariés
2020-05,16415.0,7525685.0,145640.0,Autres sections NACE 17,32,#AAAAAA,16 415 demandes,7 525 685 heures,145 640 salariés
2020-06,7390.0,3007690.0,64880.0,Autres sections NACE 17,32,#AAAAAA,7 390 demandes,3 007 690 heures,64 880 salariés
2020-07,4300.0,1390255.0,29430.0,Autres sections NACE 17,32,#AAAAAA,4 300 demandes,1 390 255 heures,29 430 salariés
2020-08,2545.0,648090.0,14375.0,Autres sections NACE 17,32,#AAAAAA,2 545 demandes,648 090 heures,14 375 salariés
2020-09,2220.0,671445.0,15335.0,Autres sections NACE 17,32,#AAAAAA,2 220 demandes,671 445 heures,15 335 salariés
2020-10,2395.0,551020.0,14005.0,Autres sections NACE 17,32,#AAAAAA,2 395 demandes,551 020 heures,14 005 salariés
2020-11,5220.0,1545095.0,25150.0,Autres sections NACE 17,32,#AAAAAA,5 220 demandes,1 545 095 heures,25 150 salariés
2020-12,3520.0,938455.0,17925.0,Autres sections NACE 17,32,#AAAAAA,3 520 demandes,938 455 heures,17 925 salariés
2021-01,1650.0,406910.0,7805.0,Autres sections NACE 17,32,#AAAAAA,1 650 demandes,406 910 heures,7 805 salariés
2020-03,33360.0,14079885.0,246415.0,Hébergement et restauration,11,#388E3C,33 360 demandes,14 079 885 heures,246 415 salariés
2020-04,35215.0,35489405.0,279690.0,Hébergement et restauration,11,#388E3C,35 215 demandes,35 489 405 heures,279 690 salariés
2020-05,33755.0,27649575.0,268210.0,Hébergement et restauration,11,#388E3C,33 755 demandes,27 649 575 heures,268 210 salariés
2020-06,27890.0,18799095.0,211255.0,Hébergement et restauration,11,#388E3C,27 890 demandes,18 799 095 heures,211 255 salariés
2020-07,22000.0,13817420.0,154020.0,Hébergement et restauration,11,#388E3C,22 000 demandes,13 817 420 heures,154 020 salariés
2020-08,17945.0,9244570.0,120305.0,Hébergement et restauration,11,#388E3C,17 945 demandes,9 244 570 heures,120 305 salariés
2020-09,19660.0,9797070.0,128070.0,Hébergement et restauration,11,#388E3C,19 660 demandes,9 797 070 heures,128 070 salariés
2020-10,26365.0,11924105.0,176905.0,Hébergement et restauration,11,#388E3C,26 365 demandes,11 924 105 heures,176 905 salariés
2020-11,30510.0,23561105.0,224090.0,Hébergement et restauration,11,#388E3C,30 510 demandes,23 561 105 heures,224 090 salariés
2020-12,29975.0,24049725.0,208085.0,Hébergement et restauration,11,#388E3C,29 975 demandes,24 049 725 heures,208 085 salariés
2021-01,20555.0,15689650.0,148190.0,Hébergement et restauration,11,#388E3C,20 555 demandes,15 689 650 heures,148 190 salariés
2020-03,46365.0,15036675.0,281510.0,Commerce,11,#006064,46 365 demandes,15 036 675 heures,281 510 salariés
2020-04,52600.0,40591730.0,362205.0,Commerce,11,#006064,52 600 demandes,40 591 730 heures,362 205 salariés
2020-05,48965.0,20431160.0,314790.0,Commerce,11,#006064,48 965 demandes,20 431 160 heures,314 790 salariés
2020-06,22785.0,8176995.0,126705.0,Commerce,11,#006064,22 785 demandes,8 176 995 heures,126 705 salariés
2020-07,13300.0,4489610.0,67445.0,Commerce,11,#006064,13 300 demandes,4 489 610 heures,67 445 salariés
2020-08,8440.0,2366240.0,40035.0,Commerce,11,#006064,8 440 demandes,2 366 240 heures,40 035 salariés
2020-09,8390.0,2540390.0,38970.0,Commerce,11,#006064,8 390 demandes,2 540 390 heures,38 970 salariés
2020-10,15235.0,2854510.0,73130.0,Commerce,11,#006064,15 235 demandes,2 854 510 heures,73 130 salariés
2020-11,27265.0,12271370.0,152360.0,Commerce,11,#006064,27 265 demandes,12 271 370 heures,152 360 salariés
2020-12,14150.0,4668280.0,63295.0,Commerce,11,#006064,14 150 demandes,4 668 280 heures,63 295 salariés
2021-01,7910.0,2112640.0,30200.0,Commerce,11,#006064,7 910 demandes,2 112 640 heures,30 200 salariés
2020-03,32210.0,13761735.0,314780.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,32 210 demandes,13 761 735 heures,314 780 salariés
2020-04,40295.0,39813130.0,441095.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,40 295 demandes,39 813 130 heures,441 095 salariés
2020-05,37895.0,25642320.0,391150.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,37 895 demandes,25 642 320 heures,391 150 salariés
2020-06,22485.0,15865445.0,223030.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,22 485 demandes,15 865 445 heures,223 030 salariés
2020-07,15790.0,10457535.0,145185.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,15 790 demandes,10 457 535 heures,145 185 salariés
2020-08,11405.0,5842860.0,95045.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,11 405 demandes,5 842 860 heures,95 045 salariés
2020-09,11375.0,6671310.0,95075.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,11 375 demandes,6 671 310 heures,95 075 salariés
2020-10,10475.0,5752570.0,89115.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,10 475 demandes,5 752 570 heures,89 115 salariés
2020-11,15475.0,9820290.0,130530.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,15 475 demandes,9 820 290 heures,130 530 salariés
2020-12,13030.0,7569760.0,95700.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,13 030 demandes,7 569 760 heures,95 700 salariés
2021-01,6990.0,3880305.0,48335.0,Act. scientif. et tech. ; services admin. et de soutien,11,#FF8F00,6 990 demandes,3 880 305 heures,48 335 salariés
2020-03,20385.0,4821460.0,104410.0,Autres activités de services,11,#F4511E,20 385 demandes,4 821 460 heures,104 410 salariés
2020-04,23570.0,13814035.0,142080.0,Autres activités de services,11,#F4511E,23 570 demandes,13 814 035 heures,142 080 salariés
2020-05,22550.0,8918785.0,135070.0,Autres activités de services,11,#F4511E,22 550 demandes,8 918 785 heures,135 070 salariés
2020-06,11765.0,5726630.0,82650.0,Autres activités de services,11,#F4511E,11 765 demandes,5 726 630 heures,82 650 salariés
2020-07,6870.0,3255785.0,46660.0,Autres activités de services,11,#F4511E,6 870 demandes,3 255 785 heures,46 660 salariés
2020-08,4390.0,1741425.0,25520.0,Autres activités de services,11,#F4511E,4 390 demandes,1 741 425 heures,25 520 salariés
2020-09,4960.0,1982540.0,29075.0,Autres activités de services,11,#F4511E,4 960 demandes,1 982 540 heures,29 075 salariés
2020-10,11490.0,2665935.0,55060.0,Autres activités de services,11,#F4511E,11 490 demandes,2 665 935 heures,55 060 salariés
2020-11,18790.0,8206375.0,97875.0,Autres activités de services,11,#F4511E,18 790 demandes,8 206 375 heures,97 875 salariés
2020-12,10635.0,5271080.0,66600.0,Autres activités de services,11,#F4511E,10 635 demandes,5 271 080 heures,66 600 salariés
2021-01,6970.0,2157620.0,35560.0,Autres activités de services,11,#F4511E,6 970 demandes,2 157 620 heures,35 560 salariés
2020-03,5760.0,2521830.0,51070.0,Fabrication d'autres produits indus.,11,#5C6BC0,5 760 demandes,2 521 830 heures,51 070 salariés
2020-04,6630.0,7024980.0,69700.0,Fabrication d'autres produits indus.,11,#5C6BC0,6 630 demandes,7 024 980 heures,69 700 salariés
2020-05,6170.0,3800420.0,61035.0,Fabrication d'autres produits indus.,11,#5C6BC0,6 170 demandes,3 800 420 heures,61 035 salariés
2020-06,3480.0,2034560.0,32870.0,Fabrication d'autres produits indus.,11,#5C6BC0,3 480 demandes,2 034 560 heures,32 870 salariés
2020-07,2395.0,1267435.0,21995.0,Fabrication d'autres produits indus.,11,#5C6BC0,2 395 demandes,1 267 435 heures,21 995 salariés
2020-08,1465.0,521570.0,11500.0,Fabrication d'autres produits indus.,11,#5C6BC0,1 465 demandes,521 570 heures,11 500 salariés
2020-09,1815.0,812990.0,15330.0,Fabrication d'autres produits indus.,11,#5C6BC0,1 815 demandes,812 990 heures,15 330 salariés
2020-10,1845.0,733905.0,15075.0,Fabrication d'autres produits indus.,11,#5C6BC0,1 845 demandes,733 905 heures,15 075 salariés
2020-11,2725.0,1314150.0,21005.0,Fabrication d'autres produits indus.,11,#5C6BC0,2 725 demandes,1 314 150 heures,21 005 salariés
2020-12,2110.0,916680.0,16210.0,Fabrication d'autres produits indus.,11,#5C6BC0,2 110 demandes,916 680 heures,16 210 salariés
2021-01,1145.0,427180.0,6815.0,Fabrication d'autres produits indus.,11,#5C6BC0,1 145 demandes,427 180 heures,6 815 salariés
2020-03,45105.0,17048600.0,403450.0,Autres sections NACE 17,11,#AAAAAA,45 105 demandes,17 048 600 heures,403 450 salariés
2020-04,55035.0,52726865.0,600085.0,Autres sections NACE 17,11,#AAAAAA,55 035 demandes,52 726 865 heures,600 085 salariés
2020-05,52770.0,37003470.0,575040.0,Autres sections NACE 17,11,#AAAAAA,52 770 demandes,37 003 470 heures,575 040 salariés
2020-06,28265.0,21961270.0,317090.0,Autres sections NACE 17,11,#AAAAAA,28 265 demandes,21 961 270 heures,317 090 salariés
2020-07,18745.0,13579260.0,204020.0,Autres sections NACE 17,11,#AAAAAA,18 745 demandes,13 579 260 heures,204 020 salariés
2020-08,12695.0,8217910.0,141490.0,Autres sections NACE 17,11,#AAAAAA,12 695 demandes,8 217 910 heures,141 490 salariés
2020-09,11890.0,8640585.0,134270.0,Autres sections NACE 17,11,#AAAAAA,11 890 demandes,8 640 585 heures,134 270 salariés
2020-10,12100.0,7336905.0,124485.0,Autres sections NACE 17,11,#AAAAAA,12 100 demandes,7 336 905 heures,124 485 salariés
2020-11,21385.0,12362565.0,181590.0,Autres sections NACE 17,11,#AAAAAA,21 385 demandes,12 362 565 heures,181 590 salariés
2020-12,15660.0,8636095.0,133475.0,Autres sections NACE 17,11,#AAAAAA,15 660 demandes,8 636 095 heures,133 475 salariés
